_unit_id,segmented_body,languagecomment
1222290532,,-1
1222302624,,0
1222302622,,-1
1222302616,,-1
1222302614,,-1
1222302596,,-1
1222302473,,-1
1222296084,,-1
1222303072,,-1
1222303070,,-1
1222303051,,-1
1222303031,,-1
1222287678,,-1
1222304698,,-1
1222304876,,-1
1222307737,,0
1222307730,,-1
1222307718,,-1
1222283427,,0
1222283420,,-1
1222283412,,-1
1222283408,,-1
1222283404,,0
1222283402,,-1
1222283398,,0
1222283392,,-1
1222283381,,-1
1222283376,,-1
1222283371,,0
1222283368,,0
1222283357,,-1
1222283355,,-1
1222283353,,-1
1222283264,,0
1222297678,,-1
1222297652,,-2
1222297608,,-1
1222301666,,-1
1222305602,,0
1222305586,,-1
1222305564,,-1
1222305552,,-1
1222305527,,-1
1222305521,,-1
1222286241,,0
1222286237,,-1
1222296556,,-1
1222283748,,-1
1222310283,,-1
1222310281,,-1
1222310275,,-1
1222310274,,-1
1222310264,,-1
1222310262,,-2
1222310197,,-1
1222310185,,0
1222284196,,-1
1222284191,,0
1222284190,,-1
1222284137,,-1
1222284116,,-1
1222308487,,-1
1222278939,,-1
1222278888,,-1
1222293533,,-1
1222293527,,0
1222293524,,-1
1222293523,,-1
1222293507,,-1
1222293503,,0
1222293499,,0
1222293498,,-1
1222278594,,0
1222278571,,-1
1222278562,,-1
1222278560,,0
1222278555,,-1
1222278554,,-1
1222289688,,-1
1222298006,,0
1222295070,,-1
1222295064,,-2
1222295061,,0
1222295058,,-2
1222308483,,0
1222289384,,-1
1222287461,,-1
1222295612,,-1
1222295604,,-1
1222295596,ة,-1
1222295588,,-1
1222295586,,0
1222282036,,0
1222282024,,-1
1222282001,,0
1222281976,,-1
1222281970,,-1
1222297501,,-1
1222297500,,-1
1222297499,,0
1222297459,,-1
1222297964,,-1
1222297952,,-1
1222297942,,-1
1222297933,,-1
1222297920,,-1
1222297910,,-1
1222297890,,-1
1222297888,,-1
1222297886,,0
1222297837,,-1
1222285525,,-2
1222285522,,-1
1222285521,,-1
1222285509,,-1
1222285498,,-1
1222285482,,0
1222306850,,-1
1222287326,,-1
1222305308,,-1
1222298392,,-1
1222282162,,-1
1222300838,,-1
1222300825,,-1
1222300823,,-1
1222300821,,-1
1222300817,,0
1222286332,,-1
1222286331,,-1
1222280977,,-1
1222280935,,-1
1222280894,,-1
1222280892,,-1
1222295203,,0
1222295018,,0
1222285532,,0
1222280017,,0
1222284928,,-1
1222284923,,-1
1222284915,,-1
1222284883,,-1
1222284882,,-1
1222284869,,0
1222284859,,-1
1222284786,,-1
1222303835,,-1
1222303809,,-1
1222284916,,-1
1222284911,,-1
1222284908,,-1
1222284903,,-1
1222284902,,-1
1222284889,,-1
1222284880,,-1
1222284878,,-1
1222284877,,-1
1222284876,,-1
1222284865,,-1
1222284856,,-1
1222284842,,-1
1222284831,,-1
1222284794,,-1
1222284773,,-1
1222284677,,-1
1222284631,,0
1222284585,,-1
1222286611,,-1
1222286600,,-1
1222286598,,-1
1222292062,,-1
1222295896,,-1
1222284770,,-1
1222284767,,0
1222284760,,-1
1222284755,,-1
1222284752,,-1
1222284749,,-1
1222284717,,-1
1222306335,,-1
1222279730,,-1
1222279727,,-1
1222279723,,-1
1222279708,,-1
1222279702,,-1
1222279694,,0
1222279672,,-1
1222279623,,-1
1222308073,,-1
1222308072,,-1
1222306386,,-1
1222306374,,-1
1222306366,,0
1222306351,,-1
1222306345,,-1
1222281313,,-2
1222283448,,-1
1222301820,,-1
1222301792,,0
1222299804,,-1
1222299753,,-2
1222298959,,-1
1222281275,,-1
1222303287,,-1
1222303276,,-1
1222282682,,0
1222282680,,-1
1222282665,,-1
1222308628,,-1
1222308596,,-1
1222283338,,-1
1222283337,,-1
1222297753,,-2
1222297695,,-2
1222297687,,-1
1222297680,,0
1222282786,,-1
1222282781,,-1
1222283649,,0
1222283613,,-1
1222286509,,-1
1222286474,,-1
1222300244,,-1
1222295194,,-1
1222295183,,-1
1222293822,,-1
1222293808,,-1
1222293803,,-1
1222293790,,0
1222293780,,-1
1222293642,,-1
1222293610,,0
1222306878,,-1
1222306825,,-1
1222286367,,-1
1222286363,,-1
1222286361,,0
1222286329,,-1
1222286326,,-1
1222286316,,-1
1222286269,,-1
1222291903,,-1
1222291873,,0
1222292196,,-1
1222279658,,-1
1222279651,,0
1222279639,,-1
1222279548,,-1
1222290949,,-1
1222290941,,-1
1222290928,,0
1222305813,,-1
1222290485,,-1
1222282537,,0
1222282533,,-1
1222282527,,-1
1222282526,,-1
1222282512,,0
1222282484,,-1
1222293448,,-1
1222293400,,-1
1222297260,,0
1222299729,,0
1222292463,,-1
1222292447,,-1
1222292443,,-1
1222292420,,-1
1222296239,,-1
1222296156,,-1
1222300691,,-1
1222287475,,0
1222293110,,0
1222293064,,-1
1222281256,,-1
1222281251,,-1
1222281216,,-1
1222291754,,0
1222286831,,-1
1222286814,,0
1222286788,,0
1222286779,,-1
1222286766,,-1
1222286759,,-1
1222286758,,-1
1222286738,,-1
1222306589,,-1
1222297620,,-1
1222280284,,-1
1222291330,,-1
1222291310,,-1
1222291297,,-1
1222291289,,-1
1222291271,,-1
1222291260,,0
1222285379,,-1
1222285378,,-1
1222279054,,-1
1222279050,,-1
1222279049,,-1
1222279048,,0
1222279046,,-1
1222279040,,-1
1222279030,,-2
1222279027,,0
1222279026,,-1
1222279023,,-1
1222279021,,-1
1222279014,,-1
1222279012,,-1
1222279007,,-1
1222279006,,-1
1222279002,,-1
1222278989,,0
1222278988,,-1
1222278984,,-1
1222278977,,-2
1222278966,,-1
1222278937,,0
1222278840,,-1
1222286594,,-1
1222286587,,-1
1222286585,,0
1222286577,,-1
1222293828,,0
1222293785,,-1
1222285740,,-1
1222285731,,-1
1222285703,,-1
1222285693,,-1
1222285640,,-1
1222285639,,-1
1222293325,,-1
1222293319,,-1
1222293278,,-1
1222293250,,0
1222293244,,0
1222281677,,0
1222298805,,0
1222298798,,-1
1222298797,,-1
1222298795,,-1
1222298751,,-1
1222296050,,-1
1222296036,,-1
1222296035,,-1
1222296008,,-1
1222284096,,-1
1222284080,,0
1222283991,,-2
1222283978,,-1
1222303898,,-1
1222297932,,-1
1222285077,,-1
1222285062,,-1
1222285050,,-1
1222285031,,-1
1222285011,,-1
1222283943,,-1
1222283921,,-1
1222283920,,-1
1222305596,,-1
1222305589,,0
1222305528,,-1
1222305504,,-1
1222305493,,-1
1222305454,,-1
1222305439,,-1
1222292105,,-1
1222305576,,-1
1222305569,,-1
1222310411,,-1
1222310405,,0
1222310402,,-1
1222310376,,-1
1222302430,,-1
1222291017,,-1
1222290956,,-1
1222290947,,-1
1222303366,,0
1222303307,,-1
1222283936,,-1
1222304724,,-1
1222304718,,-1
1222304709,,-1
1222304705,,-1
1222304665,,-1
1222304597,,0
1222304527,,0
1222280278,,-1
1222289680,,-1
1222289651,,-1
1222302917,,-1
1222302883,,0
1222303649,,-1
1222303619,,-1
1222282413,,-1
1222288612,,-1
1222282762,,-1
1222282757,,-1
1222282744,,-1
1222282718,,-1
1222282707,,0
1222282701,,-1
1222297509,,-1
1222286605,,-1
1222286524,,-2
1222282320,,-1
1222282300,,-1
1222300996,,-1
1222285995,,-1
1222299707,,-1
1222299701,,-1
1222299690,,-1
1222299595,,-1
1222301805,,-1
1222301009,,-1
1222301008,,-1
1222300977,,-1
1222291407,,0
1222291399,,-1
1222291396,,-1
1222291394,,-1
1222291384,,-1
1222291383,,-1
1222291380,,-1
1222291375,,-1
1222291370,,-1
1222291368,,-1
1222291364,,-1
1222291363,,-1
1222291362,,-1
1222291361,,-1
1222291358,,0
1222291354,,-1
1222291348,,-1
1222291346,,-1
1222291341,,-1
1222291318,,-1
1222291309,,-1
1222291254,,-1
1222307344,,-1
1222295447,,-1
1222295412,,-1
1222295403,,-1
1222295401,,0
1222295293,,0
1222292414,,-1
1222292412,,-1
1222292404,,-1
1222292390,,-1
1222292373,,-1
1222292358,,-1
1222306634,,-1
1222306616,,-1
1222306613,,-1
1222306529,,-1
1222293016,,0
1222280369,,-1
1222280276,,-1
1222280239,,0
1222289354,,-1
1222305643,,-1
1222305631,,-1
1222305626,,0
1222305616,,-1
1222305613,,-1
1222278895,,-1
1222289823,,-1
1222289818,,-1
1222282069,,0
1222302687,,-1
1222306626,,-1
1222306625,,-1
1222306597,,-1
1222306545,,-1
1222306544,,-1
1222287481,,-1
1222308368,,-2
1222308362,,-2
1222308361,,-2
1222308359,,-2
1222308353,,-1
1222308343,,-1
1222293019,,-1
1222286288,,-1
1222286281,,-1
1222294800,,0
1222286732,,-1
1222289543,,-1
1222289537,,-1
1222295778,,-1
1222295767,,-1
1222283354,,-1
1222283349,,-1
1222283327,,-1
1222303767,,0
1222293438,,-1
1222293428,,-1
1222293422,,-1
1222293418,,-1
1222293416,,-1
1222293405,,-1
1222293404,,-1
1222303409,,-1
1222305804,,-1
1222305801,,-1
1222305798,,-1
1222305744,,-1
1222294587,,-1
1222294510,,-1
1222294504,,0
1222281889,,-1
1222281843,,-1
1222281841,,-1
1222281838,,-1
1222281835,,-1
1222281830,,-1
1222281825,,-1
1222281793,,-1
1222281723,,-1
1222291813,,-1
1222291809,,-1
1222291806,,-1
1222291798,,-1
1222291795,,-1
1222291736,,0
1222299116,,0
1222299115,,-1
1222286256,,-1
1222286247,,-1
1222309236,,-1
1222309232,,-1
1222309216,,-1
1222309175,,-1
1222309160,,-1
1222289225,,-1
1222289214,,-1
1222289178,,-2
1222289131,,-1
1222289932,,-1
1222286152,,-1
1222286151,,0
1222300144,,-1
1222293447,,-1
1222286919,,-1
1222286917,,-1
1222286904,,-1
1222286794,,-1
1222294700,,0
1222304507,,-1
1222304489,,-1
1222306166,,-1
1222306143,,0
1222306112,,-1
1222306082,,-1
1222306016,,-1
1222301024,,-1
1222287789,,0
1222287780,,-1
1222287773,,-1
1222287769,,-1
1222287767,,-1
1222287734,,-1
1222287654,,-2
1222308511,,-1
1222308393,,-1
1222282850,,-1
1222288734,,-1
1222309225,,-1
1222309220,,-1
1222296221,,0
1222296168,,-1
1222287889,,0
1222287871,,-1
1222287807,,-1
1222286846,,-1
1222304192,,-1
1222304187,,-1
1222304177,,-1
1222304280,,0
1222300130,,-1
1222300127,,-1
1222300126,,-1
1222300124,,0
1222300122,,-1
1222300117,,-1
1222300116,,-1
1222287341,,-1
1222287337,,-1
1222287335,,-1
1222287323,,-1
1222287319,,-1
1222287258,,-1
1222287229,,-1
1222296214,,-2
1222296195,,-1
1222288544,,-1
1222288542,,-1
1222288537,,-1
1222288505,,-1
1222288476,,0
1222288469,,-1
1222288442,,-1
1222288402,,-1
1222302119,,0
1222283794,,-1
1222283784,,-1
1222283771,,-1
1222308196,,-1
1222300458,,-1
1222300432,,-1
1222300415,,-1
1222300322,,-1
1222294896,,-1
1222287825,,-1
1222283619,,-1
1222285224,,-1
1222285217,,-1
1222285206,,-1
1222285199,,-1
1222285078,,-1
1222299436,,0
1222299417,,0
1222299414,,-1
1222299400,,0
1222299361,,-1
1222297581,,-1
1222297579,,-1
1222297576,,-1
1222297575,,0
1222297574,,-2
1222297563,,-1
1222297562,,-1
1222297560,,-1
1222297557,,-1
1222297553,,-1
1222297552,,-1
1222297551,,-1
1222297549,,-1
1222297541,,-1
1222297496,,-1
1222297492,,0
1222297487,,0
1222294210,,-1
1222294186,,-1
1222291065,,-1
1222291049,,0
1222291048,,-1
1222291025,,-1
1222291020,,0
1222285523,,-1
1222285492,,0
1222295397,,0
1222295395,,0
1222291643,,-1
1222291636,,0
1222291627,,0
1222291626,,-1
1222281590,,0
1222289425,,-1
1222283723,,-1
1222287249,,0
1222287233,,-1
1222287215,,-1
1222284363,,-1
1222284355,,-1
1222284354,,-1
1222284254,,-1
1222288706,,-1
1222288692,,0
1222288688,,-1
1222288671,,-1
1222288670,,-1
1222288657,,-1
1222288598,,-1
1222288575,,-2
1222288565,,-1
1222288555,,-1
1222288554,,-1
1222288548,,-1
1222288539,,-1
1222292900,,-1
1222292891,,-1
1222308098,,-1
1222302617,,-1
1222302497,,-1
1222304395,,-1
1222295098,,-1
1222303785,,-1
1222304204,,-1
1222304189,,-1
1222279433,,-1
1222302761,,-1
1222302751,,-1
1222306039,,-1
1222305103,,-1
1222305024,,-1
1222306642,,-1
1222279516,,-1
1222304317,,-1
1222304300,,-1
1222304282,,0
1222287184,,-1
1222304084,,0
1222306767,,-1
1222306198,,-1
1222309027,,0
1222309024,,-1
1222308992,,-1
1222308987,,0
1222308977,,0
1222308893,,0
1222309433,,-1
1222309241,,-1
1222309221,,-1
1222303068,,0
1222279057,,-1
1222279051,,-1
1222280778,,0
1222305671,,-1
1222305670,,-1
1222296968,,0
1222290046,,-1
1222280280,,0
1222280253,,-1
1222301910,,0
1222295376,,-1
1222309384,,-1
1222283835,,-1
1222283792,,-1
1222283767,,-1
1222283761,,-1
1222283751,,0
1222283749,,0
1222283741,,-1
1222306899,,-1
1222282225,,-1
1222281711,,0
1222281709,,-1
1222299519,,-1
1222299486,,-1
1222296209,,-1
1222296202,,-1
1222293878,,-1
1222307889,,-1
1222307881,,-1
1222307873,,-1
1222307867,,-1
1222301844,,0
1222304913,,-1
1222283126,,-1
1222283124,,-1
1222291030,,-1
1222303082,,-1
1222282032,,-1
1222288050,,-1
1222288034,,0
1222306368,,-1
1222306356,,-1
1222306284,,-1
1222306180,,-1
1222302207,,-1
1222309614,,-1
1222309506,,-1
1222285027,,-1
1222289403,,-1
1222297857,,-1
1222297811,,-1
1222307351,,-1
1222307304,,-1
1222310162,,-1
1222310158,,-1
1222287306,,0
1222287304,,-1
1222287301,,-1
1222287296,,-1
1222279982,,0
1222290145,,-1
1222283568,,0
1222283517,,-1
1222284716,,-1
1222284709,,-1
1222284672,,-1
1222284650,,-1
1222292945,,0
1222292934,,-1
1222305502,,-1
1222305497,,-1
1222305496,,0
1222305495,,-1
1222305492,,-1
1222305491,,-1
1222305484,,-1
1222305483,,-1
1222305482,,-1
1222305471,,-1
1222305470,,-1
1222305467,,-1
1222305465,,-1
1222305464,,-1
1222305459,,-1
1222305434,,-1
1222305405,,-1
1222300685,,-1
1222300437,,-1
1222306831,,-1
1222301477,,-1
1222301461,,-1
1222282336,,-1
1222282315,,-1
1222283417,,-1
1222283405,,-1
1222293812,,-1
1222279980,,-1
1222279978,,-1
1222279976,,-1
1222279975,,-1
1222279973,,-1
1222279956,,-1
1222279897,,0
1222279896,,-1
1222295642,,-1
1222295633,,-1
1222309279,,-1
1222309269,,-1
1222309268,,-1
1222309264,,-1
1222284228,,-1
1222284226,,-1
1222284218,,-1
1222281091,,0
1222281075,,-1
1222281052,,-1
1222281042,,-1
1222280986,,-1
1222301082,,-1
1222299350,,-1
1222300856,,-1
1222307732,,-1
1222297180,,0
1222302125,,-1
1222302124,,-1
1222302118,,-1
1222302116,,-1
1222310530,,-1
1222310526,,0
1222310497,,-1
1222310431,,-1
1222297590,,0
1222299696,,-1
1222299678,,-1
1222299665,,0
1222299662,,-1
1222278516,,-1
1222278501,,-1
1222285321,,0
1222285319,,-1
1222290323,,-1
1222290300,,-1
1222306910,,-1
1222306909,,-1
1222306906,,0
1222306905,,0
1222306903,,-1
1222306901,,-1
1222306895,,-1
1222306881,,-1
1222306777,,-1
1222293164,,-1
1222293163,ه,-1
1222293160,,-1
1222293159,,-1
1222293144,,-1
1222293138,,-1
1222293111,,-1
1222293103,,-1
1222293101,,-1
1222303449,,-1
1222284194,,-1
1222310392,,-1
1222310383,,-1
1222293612,,-1
1222293537,,-1
1222287526,,-1
1222308122,,-1
1222308121,,-1
1222284846,,-1
1222281580,,0
1222304625,,-1
1222304622,,-1
1222281885,,-1
1222281884,,-1
1222281831,,0
1222281683,,0
1222299779,,-1
1222299777,,-1
1222299763,,-1
1222299757,,-1
1222299746,,-1
1222299734,,-1
1222299724,,-1
1222299721,,-1
1222299703,,-1
1222299702,,-1
1222299674,,0
1222299666,,-1
1222299338,,0
1222290125,,-1
1222290074,,0
1222300654,,-1
1222289529,,-1
1222289527,,0
1222286928,,-1
1222287063,,-1
1222296513,,-1
1222296505,,-1
1222296368,,-1
1222289476,,-1
1222289472,,-1
1222289283,,0
1222285695,,-2
1222282477,,-1
1222295877,,0
1222280981,,-1
1222280968,,-1
1222280967,,-1
1222280918,,0
1222279596,,-1
1222299091,,-1
1222292067,,-1
1222309211,,-1
1222308948,,0
1222302710,,-1
1222306253,,-1
1222306214,,-2
1222306138,,-1
1222304440,,-1
1222291811,,-1
1222291796,,-1
1222291781,,-1
1222291774,,-1
1222291771,,-1
1222291757,,-1
1222291737,,-1
1222291679,,-1
1222291635,,0
1222285754,,-1
1222281774,,0
1222299066,,0
1222299042,,0
1222289715,,-1
1222296089,,-1
1222296077,,-1
1222296073,,-1
1222296067,,-1
1222286784,,-1
1222286770,,-1
1222279603,,0
1222279572,,-1
1222279546,,0
1222279532,,0
1222279474,,0
1222285863,,0
1222288500,,-1
1222303058,,-1
1222303055,,-1
1222303054,,-1
1222303049,,0
1222303048,,-1
1222303047,,-1
1222303045,,0
1222303038,,-1
1222303035,,-1
1222303034,,0
1222303029,,-1
1222303028,,-1
1222303013,,-1
1222303008,,0
1222303003,,-1
1222302996,,-1
1222302975,,0
1222302798,,0
1222302793,,-1
1222306491,,-1
1222306465,,-1
1222306430,,0
1222279892,,-1
1222281811,,-1
1222281808,,-1
1222281804,,-1
1222281803,,-1
1222281802,,0
1222281800,,-1
1222281799,,-1
1222281798,,-1
1222281797,,-1
1222281796,,-1
1222281762,,-1
1222281713,,-1
1222288678,,-1
1222288669,,-1
1222288661,,-1
1222288647,,-1
1222288605,,-1
1222288589,,-2
1222288588,,-2
1222288579,,-1
1222288566,,-1
1222288531,,-1
1222288530,,-1
1222288518,,-1
1222288487,,-1
1222288462,,-1
1222288445,,-1
1222304965,,-1
1222304960,,-1
1222304958,,-1
1222304952,,-2
1222304941,,-1
1222304890,,-1
1222304882,,-1
1222304869,,-1
1222288119,,-1
1222285746,,-2
1222285724,,0
1222281436,,-1
1222293573,,-1
1222284167,,-1
1222309914,,-1
1222309904,,-1
1222309900,,-1
1222298546,,-1
1222298543,,-1
1222298539,,-1
1222298527,,0
1222298524,,-1
1222298522,,0
1222298520,,-1
1222298519,,-1
1222298518,,-1
1222298517,,-1
1222298513,,-1
1222298511,,-1
1222301203,,-1
1222301202,,-1
1222301200,,-1
1222301196,,-1
1222301195,,-1
1222301191,,-1
1222301190,,-1
1222301188,,-1
1222301186,,-1
1222301182,,-1
1222301177,,-1
1222301176,,-1
1222301175,,-1
1222301174,,-1
1222301173,,-1
1222301172,,-1
1222301170,,-1
1222301169,,-1
1222301167,,-1
1222301163,,-2
1222301158,,-1
1222301155,,-1
1222301154,,-2
1222301140,,-1
1222301132,,0
1222301103,,-1
1222301090,,-1
1222301088,,-1
1222301087,,-1
1222301072,,-1
1222302684,,-1
1222302680,,-1
1222302672,,-1
1222302664,,0
1222302661,,-1
1222302660,,-1
1222289908,,-1
1222289905,,-1
1222289894,,-1
1222289891,,-1
1222289689,,-1
1222289637,,-1
1222289627,,-1
1222280591,,-1
1222280585,,-1
1222280579,,-1
1222280569,,-1
1222291420,,-1
1222291404,,-1
1222301250,,-1
1222309613,,-1
1222289521,,0
1222289496,,-1
1222289478,,-1
1222306454,,-1
1222306443,,-1
1222306440,,-1
1222306435,,-1
1222306433,,-1
1222306428,,-1
1222306409,,-1
1222289696,,-1
1222299842,,-1
1222299802,,-1
1222283849,,-1
1222283843,,-1
1222283841,,-1
1222283800,,-1
1222283727,,-1
1222283726,,-1
1222283725,,-1
1222296290,,-1
1222296284,,0
1222296280,,0
1222296278,,-1
1222296273,,-1
1222296243,,-1
1222296237,,-1
1222296234,,-1
1222296226,,-1
1222296218,,-1
1222296165,,-1
1222293443,,-1
1222293408,,-1
1222293406,,-1
1222293211,,-1
1222301864,,-1
1222301851,,-1
1222307676,,-1
1222298880,,0
1222295894,,0
1222295766,,-1
1222291847,,-1
1222280376,,-1
1222280370,,-1
1222280346,,-1
1222299402,,-1
1222292743,,-1
1222296405,,-1
1222296384,,-1
1222308513,,-1
1222308480,,-1
1222308461,,0
1222308460,,-1
1222308451,,-1
1222308086,,-1
1222285030,,0
1222285029,,-1
1222284901,,-1
1222284899,,-1
1222284875,,-1
1222284874,,-1
1222308655,,-1
1222299846,,-1
1222299810,,0
1222280459,,-1
1222297614,,-1
1222297599,,0
1222297598,,-1
1222297594,,0
1222297585,,-1
1222297582,,-1
1222297571,,-1
1222297566,,-1
1222297544,,-1
1222297532,,0
1222307859,,-1
1222307855,,0
1222295587,,-1
1222295580,,-1
1222295564,,-1
1222295505,,-1
1222295492,,-1
1222295477,,-1
1222295475,,-1
1222295427,,-1
1222295426,,-1
1222295425,,-1
1222283511,,-1
1222283499,,0
1222283497,,-1
1222283377,,-1
1222283309,,0
1222286810,,-1
1222295003,,-1
1222282868,,0
1222285860,,-1
1222285859,,-1
1222285858,,-1
1222285850,,-1
1222285840,,-1
1222285835,,-1
1222285832,,-1
1222285830,,-1
1222285823,,-1
1222285820,,-1
1222285813,,-1
1222285812,,-1
1222285811,,-1
1222285807,,-1
1222285800,,-1
1222285797,,-1
1222285784,,-1
1222280903,,0
1222290175,,-1
1222289255,,-1
1222289251,,0
1222289237,,-1
1222310509,,-1
1222301162,,-1
1222308003,,-1
1222280955,,-1
1222289074,,-1
1222289058,,-1
1222289046,,-1
1222288987,,0
1222293109,,-1
1222293417,,-1
1222293379,,0
1222293363,,-1
1222293281,,-1
1222293261,,-1
1222293237,,-1
1222293235,,-1
1222308330,,-1
1222308324,,-1
1222308322,,0
1222306528,,-1
1222281126,,0
1222281125,,0
1222281124,,0
1222281123,,-1
1222281122,,0
1222284009,,-1
1222284004,,-1
1222284002,,-1
1222283998,,-1
1222283973,,-1
1222283957,,-1
1222283928,,-1
1222283866,كر,-1
1222309129,,-1
1222309124,,-1
1222309120,,-1
1222309109,,0
1222309061,,-1
1222285878,,0
1222304693,,-1
1222290193,,-1
1222290188,,-1
1222290180,,-1
1222290134,,-1
1222293271,,-1
1222283170,,0
1222299549,,-1
1222281740,,-1
1222281739,,-1
1222281736,,-1
1222281735,,-1
1222281734,,-1
1222281733,,-1
1222281726,,0
1222281724,,0
1222281722,,-1
1222281721,,0
1222281718,,-1
1222281716,,-1
1222286098,,0
1222286089,,-1
1222286047,,-1
1222286046,,-1
1222286042,,-1
1222286025,,-1
1222285956,,-1
1222279077,,0
1222295522,,-1
1222295520,,-1
1222295517,,0
1222295515,,-1
1222295513,,0
1222295511,,0
1222295507,,-1
1222295500,,-1
1222295499,,-1
1222295497,,-1
1222295496,,-1
1222295495,,-1
1222295490,,-1
1222295489,,-1
1222295487,,0
1222295486,,-1
1222295479,,-1
1222295476,,-1
1222295473,,-1
1222295463,,-1
1222295462,,0
1222295443,,-2
1222295439,,-1
1222295436,,0
1222295433,,-1
1222295431,,-1
1222295430,,-1
1222295429,,-1
1222295428,,0
1222295416,,-1
1222295415,,-1
1222295399,,0
1222295393,,-1
1222295390,,-1
1222295347,,-1
1222279471,,-1
1222279463,,-1
1222279462,,-1
1222298421,,-1
1222307899,,-1
1222281741,,-1
1222292351,,-1
1222292346,,-1
1222292339,,-1
1222292322,,-1
1222292309,,-1
1222292292,,-1
1222301818,,-1
1222301803,,-1
1222295450,,0
1222295435,,-1
1222295384,,-1
1222308323,,-1
1222308320,,-1
1222308293,,-1
1222282998,,0
1222302670,,-1
1222302659,,-1
1222281143,,-1
1222283808,,-1
1222286757,,-1
1222294314,,-1
1222292479,,-1
1222280524,,-1
1222280516,,-1
1222280512,,-1
1222298644,,-1
1222288786,,-1
1222288728,,0
1222297671,,-1
1222297514,,0
1222283903,,-1
1222291245,,-1
1222291236,,0
1222291227,,-1
1222291189,,-1
1222301558,,-1
1222301556,,-1
1222301547,,-1
1222301544,,-1
1222301539,,-1
1222301538,,-1
1222301537,,-1
1222301491,,0
1222301475,,-1
1222283108,,-1
1222300562,,-1
1222300561,,-1
1222300556,,-1
1222300553,,-1
1222300542,,-1
1222300530,,-1
1222300481,,-1
1222281488,,-1
1222279824,,-1
1222279823,,-1
1222279820,,-1
1222279819,,-1
1222279817,,-1
1222279759,,-1
1222278457,,0
1222306951,,-1
1222292593,,-1
1222292584,,-1
1222292405,,-1
1222301112,,-1
1222301108,,-1
1222301107,,-1
1222281219,,-1
1222281196,,-1
1222307904,,-1
1222307903,,-1
1222307888,,-1
1222307862,,-1
1222297636,,-1
1222297631,,-1
1222297629,,0
1222297626,,-1
1222297624,,-1
1222297615,,0
1222297542,,-1
1222300865,,-1
1222290637,,-1
1222290633,,-1
1222295331,,0
1222295302,,-1
1222295301,,-1
1222295296,,-1
1222295536,,-1
1222295519,,-1
1222295469,,-1
1222293888,,-1
1222287645,,-1
1222287643,,0
1222287641,,-1
1222287630,,-1
1222287622,,-1
1222287615,,-1
1222287607,,-1
1222287605,,-1
1222287603,,-1
1222287602,,-1
1222287598,,-1
1222287596,,-1
1222287595,,-1
1222287594,,-1
1222287593,,-1
1222287592,,-1
1222287591,,-1
1222287586,,-1
1222287585,,-1
1222287581,,-1
1222287579,,-1
1222287567,,-1
1222287565,,-1
1222287320,,-1
1222309489,,0
1222309415,,-1
1222302833,,-1
1222302831,,-1
1222302829,,-1
1222302820,,-1
1222302819,,0
1222282436,,-1
1222284436,,0
1222303123,,-1
1222303119,,-1
1222303108,,-1
1222303084,,-1
1222303078,,-1
1222303063,,-1
1222303061,,-1
1222303046,,-1
1222302991,,-1
1222281644,,-1
1222297338,,-1
1222297324,,-1
1222297313,,0
1222297312,,-1
1222294549,,-1
1222282394,,-1
1222299900,,-1
1222305886,,-1
1222305882,,-1
1222305880,,-1
1222305874,,0
1222305871,,-1
1222305870,,-1
1222299937,,-1
1222293774,,0
1222304431,,-1
1222279490,,0
1222297038,,-1
1222304303,,-1
1222287287,,-1
1222287285,,-1
1222287284,,-1
1222287263,,-1
1222283842,,-1
1222306719,,-1
1222306717,,-1
1222306715,,-1
1222306713,,-1
1222306711,,-1
1222306702,,-1
1222306681,,-1
1222297463,,0
1222286897,,-1
1222286895,,-1
1222281420,,-1
1222281419,,-1
1222281415,,-1
1222281401,,-1
1222281373,,0
1222286261,,-1
1222307772,,-1
1222307741,,0
1222306851,,0
1222306844,,0
1222289948,,-1
1222306455,,-1
1222286828,,-1
1222297938,,-1
1222297912,,-1
1222281854,,0
1222280932,,0
1222280919,,-1
1222280882,,-1
1222307505,,-1
1222307478,,-1
1222307458,,-1
1222290108,,-1
1222287544,,-1
1222287521,,-2
1222287444,,-1
1222293013,,-1
1222286004,,-1
1222278466,,-1
1222287986,,0
1222301793,,-1
1222301791,,-1
1222301781,,0
1222301775,,0
1222301773,,-1
1222301739,,-1
1222305961,,-1
1222279628,,-1
1222279627,,-1
1222279625,,0
1222279622,,-1
1222279599,,0
1222279585,,-1
1222279583,,-1
1222279580,,0
1222279554,,-1
1222279485,,-1
1222279351,,-1
1222309478,,-1
1222309402,,-1
1222285337,,-1
1222298340,,-1
1222298339,,-1
1222298337,,-1
1222298335,,-1
1222298332,,-1
1222298330,,-1
1222298322,,0
1222298320,,-1
1222298284,,-1
1222293791,,0
1222293770,,-1
1222281887,,-1
1222281879,,-1
1222281861,,-1
1222281834,,-1
1222297505,,-1
1222283902,,-1
1222283891,,-1
1222283883,,-1
1222283862,,-1
1222283854,,-1
1222283848,,-1
1222283818,,0
1222283815,,-1
1222305274,,-1
1222305262,,0
1222305258,,-1
1222305256,,-1
1222305255,,-1
1222305254,,-1
1222305248,,-1
1222305246,,-1
1222305233,,-1
1222305215,,-1
1222305201,,-1
1222305130,,-1
1222305041,,-1
1222280049,,-1
1222280046,,-1
1222280033,,0
1222280021,,-1
1222279921,,-1
1222279905,,-1
